ID,sex,LDSR_CERCZM_BLUP,SRSR_COLLGR_BLUP,LDSR_CORBNE_BLUP,ERSR_GIBBFU_BLUP,ERSR_GIBBZE_BLUP,LDSR_NLBR1_BLUP,LDSR_PUCCPY_BLUP,LDSR_TARSC_BLUP,YLD_BE_BLUP,AGSPP_BLUP,RTLP_BLUP,STLP_BLUP,TWT_BE_BLUP,MST_BE_BLUP
576,F,-0.013225348,-0.151201473,1.131061179,0.606019225,0.618909515,-0.625620674,-0.955464833,-0.024841254,-4.704708506,-4.713791314,1.794705226,0.554076652,0.00789292,-3.464774483
577,F,-0.447314422,-1.308239657,-1.106199019,-1.004211028,0.871350565,0.602664382,-0.103375243,0.078773742,5.296364424,-2.655362346,-2.0535733,-0.33326234,-0.328992425,1.83015041
578,F,-0.535379525,-0.569388401,0.528566345,-0.5044457,-0.063900427,-0.70469752,-0.419165421,0.03195452,11.40600343,7.661781615,-6.622932618,0.313096891,0.797712033,-0.157001688
579,M,-0.458013161,-1.109005449,0.003800937,-0.231624062,-0.640140334,-0.197480122,1.312398874,0.200738802,-6.095847217,11.39597949,-0.179456054,-1.685146494,-0.202476311,0.866141906
580,M,-0.449322593,-0.629231924,-0.474160634,0.420104268,2.572021192,-0.420118264,-2.870217009,0.046724844,10.27566621,5.197847627,-1.359466786,-1.731003554,-0.774669054,1.165792532
581,F,-0.661577443,-1.615360163,0.465769628,0.250323099,0.669036061,-1.122488172,-0.342489691,-0.024400557,0.494818105,6.717031208,1.248353252,-0.559294504,-1.297365123,1.975060696
582,M,0.370111644,0.12503024,-1.137199954,-0.221286989,-0.256708695,0.180422204,1.629755739,0.004248247,-3.773289805,-7.474052143,-0.87673258,-1.242386013,-0.590317942,4.496594638
583,F,-0.215663228,-0.575742479,0.329306935,1.36539409,0.216508452,0.088091145,-1.421788277,0.114499865,-1.259432159,7.086329785,-3.26442955,-0.155699786,2.668113138,-1.042511978
584,F,0.59107295,-0.355484853,0.204886421,0.571284418,0.739582893,0.550765467,-1.531730462,-0.246933319,4.840873326,-0.808232454,0.351930276,-1.171434394,-0.399141579,0.564119618
585,M,-0.296235596,-0.648979864,-0.402709752,-1.717288628,-0.009501291,-0.534707689,0.495507011,0.018700929,20.26008074,-1.523224342,-2.217737753,1.270023121,0.763812618,0.196690337
586,F,0.463428821,-1.443547033,0.902876131,-0.549453353,0.206229411,-0.074076722,-0.146538928,-0.062028017,6.272134093,-0.148849232,-3.806209232,-1.831401868,1.167388391,1.405980933
587,M,0.762733332,-0.533121125,-0.915983397,-0.306011352,0.381221653,-0.612602018,0.345972076,0.157814675,2.143476739,-6.289838416,-1.379401351,-0.16961129,1.941803278,-1.584245626
588,M,-0.143832689,-1.943679539,-1.168479097,0.478865891,0.656863301,1.193924993,-1.392334481,-0.074719882,18.17436374,-0.486657064,0.191574206,-0.369936568,-0.363413573,-0.556124947
589,F,0.447503527,0.451060931,1.728816979,-1.00030051,0.905648204,-0.448496815,-0.783475069,0.004765916,-11.36105472,-5.270661278,-2.575072708,0.509070907,0.651984989,-3.101733054
590,F,0.541630444,-0.043392681,0.534266247,1.475145848,-0.141651804,0.567202337,-0.956322962,0.080134113,-2.807445616,0.700855754,4.585829679,1.68249575,2.477888059,-2.79073565
591,M,0.170325728,-1.866687869,-1.093957448,1.235197122,-0.161764581,0.016939107,0.436152123,0.08305186,1.52903458,-1.668045336,1.865417625,-2.13382706,-0.131753877,-1.487870819
592,F,-0.369410859,-0.053793311,-2.536135517,0.881798322,-0.093765159,0.612931042,0.221842229,-0.046612874,5.590572812,-9.292476467,0.79097334,-0.837339941,0.053032345,-0.367625164
593,F,-0.683400097,-0.894587402,-1.829114574,-0.86017714,-0.669661564,-1.237070467,2.011637556,-0.125516008,-3.682717717,1.109872339,-2.368020857,-1.544065409,-0.538472873,3.056291054
594,F,-0.540198177,-1.803365275,-0.2607068,-0.241041543,1.467247383,-0.094145969,-1.386185225,-0.032335045,5.033173177,9.875499345,-1.237320804,-1.603977,-2.380173462,1.750124931
595,F,0.074209073,-0.322969667,-0.505010488,1.661256607,0.171108329,-0.101588955,-0.629411306,0.034260389,6.797596817,4.060496618,-0.710851902,-0.425740461,-0.817038611,1.442937011
596,F,0.038230588,-0.216336395,-2.105121504,0.198937604,1.31028859,0.9942698,-1.261219311,0.074389874,-5.934418025,-0.159127317,0.202385763,-1.782398873,0.13187548,-1.62881367
597,F,-0.475660571,-2.197033236,-0.138869153,-0.33076577,1.874989765,0.631333325,-2.083647729,0.072889292,0.266973191,5.762614903,-2.23134414,0.433971449,0.162526773,1.539111015
598,F,-0.138511405,-0.933976197,0.08628943,-0.483136561,2.447615478,0.053865481,-2.315962279,0.048856105,-10.75499692,0.32325525,2.736654316,2.099409885,0.495429998,0.430759698
599,F,0.20083429,-0.381982296,0.758344376,-0.51623568,1.45953382,-1.05123494,-0.926839027,-0.016297875,4.524421005,4.329034422,-0.563325502,-2.542784441,-0.613229199,2.445595003
600,M,-0.209410074,-0.254010718,1.06386972,-2.046657605,1.44082206,-1.729502261,-0.93029975,0.254560033,1.95915835,12.23597117,-2.294022962,1.678681403,1.860737947,-0.644372311
601,F,-0.712063442,-0.410048084,1.257998323,-0.827463386,0.856204169,0.2737152,-0.655663412,-0.03385686,-2.37910764,-3.495977377,4.917149528,-0.364600327,-0.506224654,-1.602565763
602,F,-0.238570924,0.35643917,2.134604713,1.815185668,0.065153072,0.913159258,-1.124741417,-0.149363629,5.382595404,-7.392831758,3.956950434,-1.838119317,-0.011771227,0.911750025
603,M,0.159195066,0.233873941,-1.304153281,-0.725567622,1.520426383,-0.408164653,-0.550059583,0.071657565,2.588108983,-1.670857274,4.457368684,-0.037498293,0.092028157,1.574547905
604,F,-0.193149708,-0.362649841,0.925226988,1.1870798,-0.68450055,0.843803308,-0.333679057,-0.001085194,1.481438577,-6.040384252,-0.085916315,0.491267879,2.49168647,-1.584051594
605,F,0.045605564,-1.869753503,0.300129333,-1.782155786,1.519067361,0.098691252,0.297818161,0.172581299,-0.396061135,-8.456298532,3.615057195,-0.304703333,-0.095864437,1.831108573
606,M,0.577482312,-1.403054297,-1.286116078,1.205660819,-0.390556036,-0.206220524,1.387901315,0.089889135,-2.595632381,-3.371405444,3.512190377,-1.497085544,-0.728277627,1.435309967
607,M,-0.965291368,-0.832459964,0.451334119,0.951882773,-0.358845518,1.233351095,-0.737970254,-0.031806702,8.82668212,-1.127545004,-0.156696464,1.431223493,0.307549006,0.124895452
608,F,0.340799604,0.030354734,-0.92895653,-0.852011848,1.910835591,-0.632977956,-0.571449005,0.211132942,19.24144295,-10.54950047,0.719785787,-0.568712506,-0.765001629,0.559702293
609,M,0.278941104,-0.155624003,-0.20650539,2.390418689,1.015425412,0.469975384,-2.195871087,-0.077209352,18.48974041,-3.427335565,2.928606363,1.471813584,-1.341674953,1.377064678
610,M,-0.751874633,-1.08011834,0.554143112,-0.078352748,-0.585191329,-1.015973264,0.464618591,-0.093326313,-3.816980841,3.539482549,1.657896601,-0.638173448,0.901931547,-2.344398579
611,F,0.186359782,-1.188246355,0.399581368,-1.897429399,1.354952371,0.052642377,0.292559615,0.120101343,26.38439901,-5.837863449,-2.246123245,-1.574502013,-1.722646866,6.029915359
612,M,0.091400871,-1.18605929,0.411987975,-0.011757417,0.924185762,-0.245618316,-1.940894623,-0.070478361,5.423950357,4.878662985,2.251143081,2.9864738,0.032677527,-4.11084431
613,M,0.916705309,0.047732312,0.049341182,1.022169739,0.48371436,1.118958167,-1.109393743,-0.000344143,5.472009016,-4.628228565,-1.554305186,1.136989012,-1.521967017,-0.879741863
614,F,0.017575428,-0.76428319,-0.52518587,1.07134879,-2.385278034,0.364201239,2.127352759,0.05115518,-0.126973654,7.025315764,-3.92310902,-0.41256134,-0.134809952,0.175511496
615,F,-0.016770373,-0.569347994,2.047343333,1.209746514,-0.121033494,0.937691545,-0.950010463,0.022664663,-4.498412082,0.69846563,-2.157913277,-0.238812439,0.434866578,-0.772502403
616,M,-0.207800382,-1.419539125,-1.371904955,0.980065827,-0.511203092,-0.408522125,0.59049002,0.208622543,3.709120007,6.264621098,-5.834374779,-1.497193187,0.971313608,0.139456623
617,F,-0.430633263,-1.531704373,0.394692949,1.373081169,0.555552124,1.121155682,-2.723244358,-0.168563289,8.245158749,8.633773405,0.123409764,1.389172646,0.317676894,-1.667947759
618,F,-0.035553718,-0.254589556,1.554968039,-0.962663884,-0.583740993,0.794060027,0.398618515,0.128607098,6.59792065,8.737695989,-0.929915375,1.398413773,0.19566358,1.258145996
619,F,0.690900067,-0.141089255,-0.887923296,-0.604542115,1.778287819,-0.064335096,-1.537905254,-0.171851349,4.85423316,-10.12272306,1.700957835,-0.010490895,-0.221458986,-1.02584308
620,F,-0.540309078,-2.011282181,0.569680988,0.160748532,1.092172373,0.659563613,-2.028295384,-0.045197694,16.88375112,4.075299136,1.527696423,1.154923633,0.435108443,0.945636398
621,F,1.146388805,-0.130575508,-0.072447303,1.566831336,0.860555768,0.776579598,-1.355457881,-0.003156022,2.800217412,-7.160053938,-1.160765493,-2.054396952,-1.86802892,-3.111330831
622,M,-0.07515832,-0.782008143,0.736819221,-0.556656107,1.678165643,-0.099587335,-1.611825763,-0.019738451,12.19838939,-0.288492651,0.234588428,1.988574602,-1.169462245,2.843327716
623,F,0.144148329,-0.989335505,0.007876221,1.736902946,-0.983461323,0.771085745,-0.845145954,-0.13223477,2.220117202,5.493138943,-4.127091415,-1.451310643,2.063079709,-2.544246319
624,M,-0.361114252,-0.738195855,-0.865841264,0.246440264,0.787923695,0.638834146,-0.262229957,0.039531515,2.812238558,-8.873968255,0.378335812,-0.734031633,-1.085340202,0.645118269
625,M,-0.145961093,-1.601163006,0.317540412,-1.840772552,0.416282685,-0.413491833,0.171612181,-0.081784903,10.49678391,5.041557312,1.773004483,-0.477768499,-0.073585272,1.107365925
626,M,-0.599079831,-2.307031523,0.861440619,-1.615904451,3.113449668,-0.958991909,-2.126635189,0.037552719,2.349360051,-7.287010876,-1.902806244,-0.812673069,1.284806377,2.261576895
627,M,0.104363447,0.298778631,-1.646513343,1.150859486,0.625289825,0.528933235,-0.623661297,0.271523142,8.154686232,5.849285187,1.660761779,-0.201059502,-0.527173904,0.759709298
628,M,-0.432246675,-3.31805988,-0.275668725,0.162946705,-0.25932919,1.400240028,-0.336766196,-0.250290568,13.03001423,12.62384973,1.619599929,-2.369856649,-1.510621337,4.223323831
629,F,0.309093797,-2.021127525,1.123229884,0.94908294,-0.248595343,0.686073891,-0.219564273,-0.102280714,-12.03897088,-4.704469364,-2.835753877,-0.262572862,0.241798773,-0.825253683
630,F,-0.717323933,-2.296120731,0.968402609,0.172511085,0.928394748,-0.899864592,-0.506024894,0.069565644,14.61858969,4.089218168,-0.70405229,-2.123218829,-0.478158978,3.683233659
631,M,0.190908734,-0.170019134,-0.020195878,-0.567867214,0.79615768,-0.922674658,-0.414874384,-0.05678523,16.29689888,3.977857447,2.980257337,-0.531418918,-1.386582461,1.306382225
632,M,-0.197228437,-0.74343593,-1.417863227,1.076219744,-0.396928401,0.93759729,0.240331124,0.070419011,4.729304276,1.906265612,0.123657879,-0.235387834,-0.587225969,1.021114704
633,M,0.073191404,-1.338450323,1.413395229,0.282510369,0.452639073,0.665862119,-1.383642888,-0.240395647,13.19307914,-4.723397339,3.7457939,-0.932578001,-0.782858413,-2.50499577
634,F,0.24334945,-1.035624739,-2.553927271,0.604722828,-1.366142065,-0.005784208,1.717990418,0.157881146,16.40750585,-0.149048408,-0.316716724,1.256679849,-0.318103743,-1.662462848
635,F,-0.127709374,-0.924929889,1.054808709,0.81301322,0.600140238,0.727094731,-1.348215371,0.037759456,12.04073527,5.012872013,3.551743094,0.664311628,-0.338347652,1.527470489
636,M,-0.479743316,-1.160300044,0.321949223,0.589358613,0.65110376,0.456686291,-0.958677767,-0.085244221,7.156169361,-4.395098695,-0.525254687,-1.338996066,-0.831383353,0.379162126
637,F,-0.732929445,-1.927608698,-2.589600082,-0.944464346,-0.649003485,-0.841348824,2.071891544,-0.091617651,1.41486636,-3.440668061,3.610942944,-0.792538773,0.249297442,0.344718621
638,F,0.460884403,-0.007008144,0.661911373,-1.025472212,0.91305282,0.194386473,-0.141963884,0.030352737,2.080834174,-3.996618751,0.654841339,-0.518892549,-0.228706507,2.158674533
639,F,-0.03209317,-1.869660709,-0.376444518,-1.43318156,2.664087182,-0.633069357,-1.691611749,0.016095732,9.790718917,-10.59345973,-2.642169846,0.564396774,0.431887007,1.758245075
640,F,-0.294985707,-2.130787453,-1.207252308,-1.831967828,0.960689266,-0.823959058,-0.259138667,-0.061032991,9.698815815,0.705769088,-1.399661388,1.48172664,-0.638958521,-1.160646888
641,M,0.108432202,-0.461335942,-0.221833157,0.046553971,0.577999623,1.066358671,-0.953764096,0.160742625,4.59916626,4.775919498,-3.380857688,0.820789722,-0.483819829,-0.111297064
642,M,0.444534352,-1.102751845,0.490880549,0.962641307,0.165405495,0.462661521,-0.972986239,0.054048511,-8.542919537,6.418884924,-3.153177463,0.756758825,0.413589892,-1.194774324
643,M,-0.944567021,-1.748000118,-0.889601194,-0.664126914,2.290917813,-0.765433994,-1.950793168,-0.16614626,11.43464766,3.665470884,2.097551596,-0.064631788,-1.834234861,3.332317566
644,F,0.123143284,-0.976595957,-1.039044909,-0.559904649,-2.112757158,0.582216791,2.420449196,-0.104134673,11.16262295,1.162849299,0.689629338,0.549122864,-0.171167876,1.043303812
645,F,-0.805938049,-0.933199016,0.266157977,0.392179479,0.448033194,1.223455065,-1.26718614,-0.109765678,16.27709901,-1.228671265,3.362832087,0.179764111,-0.07681988,1.39771871
646,M,-0.457783333,-1.119391605,0.135620034,-1.686189023,1.76372965,-1.269579536,-0.836370862,-0.058464272,0.134012974,0.626041337,2.08833635,1.626696559,-0.705379853,1.269154081
647,F,0.195736547,0.516644782,-0.59660742,-0.735961058,1.864852781,-0.424884843,-1.369146402,0.002961071,5.77416884,-7.428294379,0.449039624,-0.342672156,-0.558969284,-1.296465334
648,F,-1.098459893,-0.659445814,0.083317035,0.703603392,-0.20249031,1.308829889,-0.601870009,0.228012225,1.43566103,13.63530766,0.830943852,0.824713194,0.685624297,1.207519366
649,M,-0.425318102,0.655533284,-0.228022479,-1.714963402,1.500834907,-0.226574697,-1.475418067,-0.005518226,20.01528399,3.099584349,-1.299566552,0.073859783,-0.199024468,0.447816218
650,F,-0.629610873,-1.912502412,-0.261510487,0.208688652,0.763650707,0.016609993,-0.993562001,-0.110177207,7.804904182,9.194227243,1.572442972,-0.215595906,-0.951919372,3.589960287
651,F,-0.657134474,-1.554323003,-0.86594058,-0.995689795,0.839261481,-0.069215973,0.048889419,0.127605969,-7.625651027,-7.089455358,-0.481535192,2.212313154,0.958211937,-0.909933029
652,F,0.377129543,-0.957843941,1.145659733,-0.017273742,-1.354950531,-0.314823838,1.574613151,-0.0023654,-5.445871964,5.623371807,0.877649456,-2.052446817,0.337609824,-1.042245483
653,M,0.314757757,0.466624025,0.026568528,0.801784865,-0.474241153,0.263842105,-0.141749886,0.010102602,-7.865136846,-2.527333377,1.649490117,1.202111566,2.287078156,-2.518906326
654,F,-0.80005195,0.285267152,0.055888512,0.311346151,1.260602592,-0.165017082,-1.440811188,0.135138719,10.47333157,0.896497335,-0.045421426,1.485056063,-1.80368929,-0.498840394
655,F,0.208531974,-0.566771834,0.375665692,-0.06453315,-0.149290656,0.834140588,-0.276587889,-0.188078094,6.728716873,-0.412360574,1.093929912,0.684553896,-0.463622084,1.857705766
656,F,-0.029182791,-1.14988809,-1.061776381,-0.792975073,0.95109105,-0.734823671,-0.257407935,0.146274658,-2.421073125,4.95268975,0.234306308,0.62401861,0.558800983,-0.719121537
657,F,0.536617225,-2.02353365,1.870443042,0.170927115,1.485575509,0.707411422,-1.530865448,0.066965527,-10.23142069,7.417430154,-1.892885669,-4.476816005,1.036225297,2.864372083
658,F,0.585162887,-0.994948439,0.204744034,2.191233378,0.05481857,-0.295225243,-0.923427686,-0.165753502,0.399331507,0.052651409,-0.492664045,-1.265687715,-0.672953534,-0.26588241
659,F,-0.247742174,-1.425634936,1.609342107,-0.80490209,-1.235211302,0.404093604,0.8052106,-0.060907954,-8.801110125,13.26573834,0.035489462,0.446619705,2.274207258,1.724972189
660,M,-0.699531041,-0.145472525,-0.177132252,-0.987171958,3.014037804,-0.553344416,-2.743293855,0.011202063,5.39768354,1.978935284,-1.350322284,-2.153705915,0.164683098,1.886223031
661,M,-0.598339314,0.131006293,1.112727602,-0.453899851,1.214310805,0.829222727,-1.879781212,-0.109677999,9.082562657,-4.824460275,3.267195307,3.10761105,0.324691112,1.407908251
662,F,0.399263521,-1.832093871,-0.87287543,1.423123305,0.896007823,0.078179993,-1.538328992,-0.13833436,8.574560311,4.25246883,2.005976867,0.025537263,-1.120311852,1.315478585
663,M,-0.319345334,-1.038230166,0.878769535,-0.107574164,0.429569595,0.022043189,-0.804137448,-0.03857995,10.58505846,2.722978406,5.078558611,3.073856923,-1.803383268,-1.206748717
664,M,-0.64143028,-0.657314931,0.695502223,-1.639636562,0.562862411,-0.270486496,-0.412000838,-0.182819828,0.942630755,-1.404648038,-2.183596277,-0.084668122,1.059547673,1.283307736
665,F,-0.115770143,0.059360312,-0.626083108,-0.211294444,0.37644862,-0.266938691,-0.419520097,0.051984243,7.671986849,9.528030625,0.398410515,-1.131730378,0.518082054,1.181182701
666,F,-0.400208052,-1.992418278,-0.245155092,1.395829483,-0.632585901,-0.321462736,0.338138997,0.038119441,-11.03578719,-2.043189028,-5.858170847,0.878999907,0.715349894,-1.324891824
667,F,-0.367560264,-1.294919581,1.245212903,0.213992489,1.121883445,-0.577177339,-1.765219904,-0.13714538,-7.957291169,8.227343179,2.246851098,-0.640118791,1.477511123,0.81652731
668,F,0.355006074,1.108565645,-1.531747362,-0.12020614,-0.918317415,-0.296871436,1.454396251,-0.038275951,7.001732218,-9.067568367,0.227582158,1.939272265,-1.121124186,-1.687527793
669,F,-0.283683827,-0.513988882,1.04998855,0.372476862,-1.09995043,0.341494937,0.781888137,0.164780169,-0.057771391,5.809508699,-2.147293149,0.298493072,1.309117247,0.223861829
670,M,0.429285663,0.540494377,0.149044138,0.484768367,-0.540140102,-0.614346605,0.332445065,0.163662332,-0.739154348,8.463477823,-2.116842816,0.215870077,-0.164579232,-2.39864378
671,M,-0.17456745,-1.023596653,0.495925478,-0.274694271,0.737076101,-0.25765057,-0.480456982,0.008456582,4.02803672,-4.353661052,2.007187563,0.537473308,-0.346681364,-1.056253137
672,M,-0.053380616,-1.243107895,-0.744451013,-0.782802385,0.873821938,-0.510558273,0.447228002,0.300490166,-9.49409115,12.7434574,2.37886913,-0.70322134,0.78763701,3.443221731
673,M,-0.379240872,-2.250878452,0.411248203,-0.766676332,-0.31087012,1.07480218,0.683694262,0.065098032,8.820783242,-0.426618898,-2.29478637,-1.945393349,-0.115678222,0.956003509
674,M,-0.645220315,-0.477482007,-1.152871796,-0.43692412,0.905416354,-0.489500978,-0.669983503,-0.021162351,2.470910628,-6.840089655,1.271146123,-0.547752492,2.434410902,-1.343774975
675,F,-0.581297889,-2.547460837,-1.741442434,0.576503243,0.538270979,-0.155365532,-0.091644475,0.044687428,-0.02497304,-4.900926618,1.82898181,-1.117097918,0.190156965,-2.220428661
676,M,0.214282507,-0.491928186,1.309542804,-1.359526231,-0.871761915,0.299451225,1.146831089,-0.018170192,21.59967158,7.266806257,0.527999548,1.340708974,-1.157014854,4.193092883
677,M,-0.352146271,-1.092683424,-1.471550431,1.384310269,0.278915171,0.536192505,-0.717639337,-0.083241268,15.97390848,-5.877351611,0.350916701,0.173366804,-1.013424294,0.745408988
678,F,-0.387364329,-2.118421159,0.872795526,-1.29245035,1.817147539,0.778948353,-2.022567518,-0.057727472,15.39289778,2.01233476,0.797995804,-0.196877568,-0.732461173,0.694317978
679,F,-0.060579839,0.05163465,-0.250152966,0.747376053,0.869083048,0.263609322,-0.882694472,0.149288677,4.803958201,2.506477586,-1.410570921,-2.766891317,0.269745789,1.413183998
680,F,-0.130378333,-1.752083385,-0.896815971,1.33699624,-1.517654902,0.137275783,1.314294752,0.010278057,-11.99351556,3.729896129,-3.293216783,-0.731278329,0.959109696,-0.560664559
681,M,-0.221792054,-0.803974142,0.027519125,-0.946659029,-0.818035363,-0.585813197,1.512856475,0.056029948,8.206459503,5.520484151,1.304496042,0.948773579,-1.107170833,0.338501543
682,M,-0.019839921,-0.613735695,1.646355796,1.214371226,-0.329162899,1.496596954,-0.919255025,-0.141672013,4.940349493,-0.20920961,0.07886484,0.06837031,-0.126799139,1.843015555
683,F,-0.006833886,-0.205285197,0.283092606,1.032731446,-0.124615207,-0.068845728,-0.526582172,-0.101205036,5.944947959,0.626382135,5.795477617,1.544482938,0.49616636,0.241802086
684,F,0.257301296,-0.363627428,-0.458754061,0.412607199,0.40348223,0.18160983,-0.935287465,-0.080254178,-8.839525536,-4.592022357,1.485847578,2.399038041,1.082367618,-3.192510932
685,M,-0.315890908,0.076541446,0.195211896,-0.244148526,-0.754090977,0.036836843,0.202645089,0.008519568,0.636649955,7.835152548,-2.186854175,0.946809626,0.260456684,-1.88897094
686,M,-0.058980713,0.699633335,0.706368425,-0.334133846,1.393976104,0.183834264,-2.495443396,-0.041205954,1.381787473,6.550729925,1.524292648,3.229142143,0.21198374,-1.921018449
687,F,0.161072563,0.782242468,-1.854300381,-0.804005048,0.43947498,0.224937507,0.32231528,0.003072029,0.610805516,-7.477887097,-0.155492279,0.524570767,1.527272068,1.990962197
688,F,-0.318101112,0.76227559,-1.277698666,1.363600201,1.472485398,-0.205800819,-1.466101176,0.05719216,8.134683391,-7.81088516,3.287462826,2.8601048,-1.882768749,0.795586515
689,F,0.491812529,-0.762696165,-0.951396152,-1.455360579,3.403589549,0.370995455,-2.281441837,0.113533207,-9.450362201,-8.046314724,3.674322986,0.907550352,-0.295400898,-0.648165639
690,F,-0.132249147,-1.838976747,1.157306498,-0.058942317,-0.352659672,1.052514728,-0.231677699,-0.037187741,-0.578756683,8.132136769,2.083846916,-0.064571871,0.199459829,0.129798945
691,M,0.085899796,-0.908664497,-0.623975881,-0.0616158,1.28587097,-0.032894654,-1.221777427,-0.030536611,13.10835145,-1.907508296,-0.23611061,-0.894464321,-0.946895832,0.120659418
692,F,-0.250822341,-0.903667851,-0.362358167,0.519937788,1.734503749,0.051596071,-2.401569019,-0.096190095,3.443159064,2.911741723,-2.099325874,-1.912847048,-0.500234606,-0.591509017
693,M,0.042726947,-0.614326563,-0.801504378,-0.306363058,0.946763101,0.486056832,-1.576410035,-0.190945616,7.371279787,-0.382049975,-0.65511556,-0.249296383,0.217077519,-0.96396524
694,F,-0.541394553,-0.416665398,-0.705304936,-1.180102979,0.632902229,-0.974043895,-0.206712398,-0.090102062,0.829052831,2.381113684,2.01422532,0.087252012,0.845409894,-0.358174865
695,F,0.334857458,0.28057085,0.030161392,-0.084752661,0.187365843,-0.025049083,-0.752643029,-0.184403079,-4.191490229,1.199744267,-5.395064441,1.34155864,-0.239115086,0.429227574
696,M,0.957152123,-1.082523597,-1.40039126,-0.301855192,0.556069747,0.263492231,0.616048238,0.055487064,2.175270424,-1.34953653,3.971071882,-0.196689534,-0.725005091,3.051681946
697,F,-0.128893619,-1.568985231,1.113964698,-1.223717756,1.1249979,0.988228631,-0.694745887,0.260247355,11.41473136,4.669613054,0.321040384,-0.100522508,-0.370083971,1.371030117
698,F,-0.666367791,-0.214247599,1.810034641,-0.112751726,1.789259666,0.486701315,-2.348488905,-0.062057758,-16.08757642,-3.18630413,4.779068659,0.869910883,0.823669421,-2.041351643
699,F,-0.266917056,-1.714524941,-0.734386204,-0.388653882,-0.102445706,0.968422723,0.550565322,0.060663472,6.276810115,-6.970981213,-0.444762189,-0.096743415,-0.237098368,-0.753176708
700,M,0.173425925,-1.390409997,1.910299781,-0.0465926,-0.618371084,0.928149603,-0.633251701,0.033178426,9.007530801,14.07063817,-2.327402759,0.472391615,1.246451012,0.333673182
701,F,-0.880996182,-1.489697346,-0.232025553,-0.89872897,1.078780391,-0.456633868,-0.579001005,0.058525155,-0.594802827,4.774281813,-0.792165547,-1.244908285,1.927562448,2.711874765
702,F,0.668712966,0.098037016,1.226312919,0.111101155,0.357282769,-0.247772448,-0.291455836,-0.002153437,-5.116752512,-0.322396244,-1.147788503,0.093562752,0.033091433,0.926921237
703,F,0.042131669,-0.628836093,-1.366245978,-0.426207881,1.062466523,-0.78809458,-0.246366035,-0.051444234,-0.573816467,1.866102135,-0.449085597,-0.962769599,-1.263161536,1.794266994
704,M,-0.381166529,-1.0789339,2.1180987,0.699869241,-0.075804779,1.060724596,-1.500355368,-0.018126701,1.438190178,4.410814095,0.428847345,0.289756256,2.487680028,-1.438322479
705,M,-0.015438149,-0.180867765,-1.043457452,0.926034707,-1.842178946,1.128802426,1.918862048,0.158933463,5.742813668,-2.709549367,1.349176136,-0.35976817,-0.134616395,-1.782211327
706,F,-0.072185923,-1.754808037,-1.303131723,-1.077882065,0.734459482,0.201220031,0.130283582,-0.080395433,3.388433105,-2.440794248,3.134551677,1.202547944,-0.544552875,2.180292376
707,M,0.157377925,-0.743771834,1.366579739,1.381138463,0.149319665,-0.292715611,-0.484682993,-0.089954428,-1.649429823,-5.609245698,-3.686436494,-1.028092069,0.263262659,2.249188157
708,M,0.090194313,-1.50172088,-0.379833259,-1.541945172,-0.544700224,-0.097145301,1.226117696,0.008796142,3.211624625,2.909056938,-0.094240339,0.424433585,1.052217819,0.239871038
709,M,0.916170958,-0.772368933,0.346615709,-0.937880583,0.500719069,0.547510294,0.466704894,0.201801124,-8.955006606,-2.064669268,-1.682072629,-0.807903476,0.786530676,0.381022739
710,F,-0.292245828,-1.065659901,-0.270544362,-0.277301236,1.772971053,0.761126468,-1.547850234,-0.028254219,14.11608698,-8.270275393,0.659742247,0.253749054,-0.95507142,2.59161101
711,F,0.730301335,-2.583308514,0.662907673,-0.898743682,1.134300055,0.220939904,-0.530478547,0.216738227,-3.604171254,5.510727206,2.506893038,1.50006899,-0.22194411,-1.130325664
712,F,-0.226103554,-2.350012172,0.87566416,1.65353809,0.79100599,0.140753976,-1.58505461,-0.139436748,-0.587826272,-1.793995798,2.3011743,-0.601302883,0.325162292,0.592360351
713,F,-0.393905862,-0.991347148,1.358961558,-1.367682946,1.531837457,-1.98626571,-0.149103781,0.098635189,3.279777974,-7.773882469,2.017045574,0.606044454,0.041248851,-0.196428074
714,F,0.453292955,-0.238237197,2.675659709,-0.762314952,0.678823853,0.422933031,-0.590803221,0.024680433,-0.720264645,-0.598169252,1.302449594,-2.649178406,1.37391934,0.999514255
715,M,0.04813239,-1.139374212,0.318661913,0.175250116,-0.137438287,0.392379004,0.180126887,-0.130490114,8.593042863,-4.467146779,1.089802576,-1.748646432,-0.636009007,0.744638286
716,F,0.313567205,-0.505977602,-0.223117039,-0.080819879,-0.143858955,-0.378163246,0.840372365,-0.109956058,6.758496679,-16.2552171,-1.544876211,-0.524247608,-0.664319193,-0.822476758
717,M,-0.4212014,-1.533822097,-0.678161485,0.595176274,-0.212488918,-0.439274273,0.908486116,0.247085809,4.583914112,5.471259828,2.273015482,1.334010866,-1.404732369,0.951739239
718,M,0.258469282,-0.983983778,1.013604191,-1.169029783,0.453080039,-0.176843568,-0.337860635,-0.12934359,-10.56581215,2.176528506,-3.792229632,-2.427988923,0.655674564,-1.227404903
719,M,0.039310212,-1.06937806,-0.143800025,0.34948363,1.226562785,-0.467846479,-0.794789694,0.207890145,-9.576777258,-0.601583747,-1.7744286,-0.208336248,0.70273088,-0.956205607
720,M,0.001884795,-1.640958449,-0.186036071,2.878264086,0.107734553,0.835294819,-0.885984555,0.226827124,-4.001724039,-4.757418885,1.108440373,0.253360731,0.186968549,-3.497308345
