"YLD_BE_BLUP","AGSPP_BLUP","IEMERG_BLUP","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","Index","group","RM"
0.55797103,-2.756574301,0,0,0,0,-0.487291575,-0.967219126,-3.002005939,-0.372854675,-3.140246379,"index_233","B","Humid subtropical"
0,0,0,0,0,0,0,-0.866187263,-0.413518698,0,0,"index_234","E","mid-latitude desert"
0,-0.736503861,0,-0.071062998,0,-20.07556981,0,0,0,0,0,"index_235","C","Mediterranean b"
0,0,5.867002786,0,0,0,0,0,-8.361111818,-0.37757019,-4.216979413,"index_236","F","Subtropical steppe"
0,-2.90210226,0,0,0,0,0,-3.237380373,-0.46727822,0,-0.719804586,"index_237","I","Humid subtropical"
0,-5.004115995,5.173087434,0,0,0,-0.726773924,0,0,0,-0.78308411,"index_238","F","Subtropical steppe"
0,-4.213575072,0,0,0,0,-0.131836467,0,-0.368567648,0,-0.134468989,"index_239","H","Mid-latitude steppe"
0.629083424,-0.936277641,4.645215964,-0.02496808,0,0,0,0,-5.996177992,0,0,"index_240","B","Subtropical dessert"
0,-4.053175464,0,0,0,0,0,-0.195706078,0,0,0,"index_241","D","Humid continental b"
0,-0.638575537,0,0,0,0,0,-1.024951619,-0.134587656,-14.68502706,0,"index_242","J","Sub-arctic"
0,0,0,0,-0.873722114,0,-0.450995637,-1.18577785,-2.483220646,0,-4.755056904,"index_243","E","Sub-arctic"
0,-4.574474189,0,0,0,-3.272204362,0,0,0,0,-1.850926077,"index_244","A","Subtropical dessert"
1.03097738,-1.941606857,0,-0.013444351,-0.989119374,-3.546478422,0,-0.133435962,-4.588006694,-0.011679064,0,"index_245","J","Mid-latitude steppe"
0,0,0,0,0,-20.36140047,0,0,-6.749453211,0,0,"index_246","E","Mid-latitude steppe"
0,0,0,-1.430675688,0,0,0,-2.737905805,-6.416610672,0,-3.480373821,"index_247","H","Subtropical steppe"
0,0,0,0,0,0,0,0,0,0,-3.369634654,"index_248","J","Mid-latitude steppe"
0,-1.933333396,0,0,-0.566682975,0,0,-0.240699142,-3.891352157,0,0,"index_249","C","Mediterranean b"
0,-2.854978921,0,-4.353636519,0,0,0,-0.496732464,0,-5.125840836,-0.814723872,"index_250","G","mid-latitude desert"
0,0,5.653952465,-0.03961282,0,-16.26449435,-0.463914531,-3.388384312,0,0,0,"index_251","D","Humid subtropical"
0,0,0,0,0,-3.925793612,0,0,0,0,0,"index_252","I","Humid continental b"
0,-1.057708762,4.799274713,0,0,-2.834532988,-0.491597873,0,0,-12.67031068,0,"index_253","D","Mediterranean b"
0,-2.11328117,5.049884598,0,-0.331767123,0,-0.458377862,-0.212813253,0,0,0,"index_254","D","Humid continental a"
0,-2.666485565,5.142286725,-0.100727054,-0.846933464,0,-0.221147202,-1.831882169,-7.818052939,-0.300550113,0,"index_255","E","Humid continental a"
0,-2.25599837,0,-3.22529611,0,-9.499835394,-0.146259658,0,0,-0.049636023,0,"index_256","I","Humid continental a"
0,0,5.536848332,0,-0.612017613,-4.5910541,-0.989140737,0,0,0,0,"index_257","B","Subtropical dessert"
0,0,5.244087998,-0.124304404,-0.756264188,0,-0.911974027,0,0,-0.226673712,0,"index_258","A","Sub-arctic"
0,-2.5569931,0,0,0,0,0,0,-7.310030118,0,0,"index_259","J","Mediterranean b"
0,-0.658161202,0,-3.620112603,0,0,-0.189369083,-0.661535522,-0.640503349,0,-6.576968408,"index_260","C","Subtropical steppe"
0,-2.139135735,0,-7.562078011,0,0,0,-0.050637237,0,0,0,"index_261","A","Mid-latitude steppe"
0,-2.115349535,5.982169321,-0.034091033,0,0,-0.059283448,0,0,0,0,"index_262","G","Humid continental b"
0.910473378,-3.50896251,0,-1.681922547,-0.298796477,0,0,-0.517332847,0,0,0,"index_263","I","Humid subtropical"
0,-2.907646183,0,0,0,0,0,0,0,-11.25572258,0,"index_264","C","Mediterranean b"
0,-0.133265387,0,0,0,-14.69242572,0,-1.352789705,0,0,0,"index_265","I","Humid continental a"
0,0,0,-0.119532797,0,-15.78810991,0,0,-2.008902663,0,0,"index_266","H","Humid subtropical"
0,0,5.816597095,0,0,-3.511464712,0,0,0,-16.01388254,0,"index_267","G","Humid subtropical"
0,-3.13087772,0,0,-1.024150685,0,0,-2.941180338,0,0,0,"index_268","D","Humid subtropical"
0,0,0,0,0,0,-0.937696264,0,0,0,0,"index_269","C","mid-latitude desert"
0,-3.990161333,5.124517085,0,0,0,0,0,0,0,-5.82177193,"index_270","A","Subtropical dessert"
0,-3.268363098,0,0,0,0,0,0,-5.225384745,0,0,"index_271","B","Sub-arctic"
0,0,0,-0.054017482,0,0,-0.12659167,-0.042425793,0,0,0,"index_272","E","Mediterranean b"
0,0,0,-0.036971965,0,-7.784851434,0,0,0,0,0,"index_273","I","Humid subtropical"
0,-2.983875114,0,0,0,0,0,0,-0.120897338,0,-4.943856024,"index_274","I","Subtropical steppe"
0,0,0,0,0,0,0,0,0,0,0,"index_275","I","mid-latitude desert"
0,-2.583326731,0,-0.138899906,0,0,0,0,0,-0.010219181,0,"index_276","B","Humid subtropical"
0,-2.131896457,0,-0.736755791,-0.869600783,0,0,0,-3.476323922,0,-3.796771441,"index_277","J","Humid continental b"
0,0,5.061731024,0,-0.053577299,0,0,-2.104850829,-0.06240234,-0.089782806,-3.108606617,"index_278","J","Mid-latitude steppe"
0,-4.843716388,0,-0.131602155,-0.614078278,0,0,0,0,-0.236104742,0,"index_279","B","Humid subtropical"
0,0,4.884007025,-7.103729227,0,0,0,0,0,-0.267541508,0,"index_280","J","Humid continental b"
0,-4.184932285,4.383316092,-0.028089091,-0.91081409,-2.006092415,0,-0.095800178,0,0,0,"index_281","J","Humid subtropical"
0,-0.274282173,0,0,0,0,-0.159709505,0,-5.80347968,-0.605109836,0,"index_282","A","Mid-latitude steppe"
0,-2.308741683,0,-0.087815647,0,0,-0.701051687,0,0,0,0,"index_283","H","Humid subtropical"
0,0,0,-5.524972302,0,0,0,-1.212582222,-0.318784671,0,0,"index_284","H","Subtropical dessert"
0,-3.600619428,5.176641362,0,0,-3.7623963,-0.327074265,0,0,0,-0.553695835,"index_285","B","Mid-latitude steppe"
0.561713788,-1.809798287,0,-0.053057171,0,-1.666599853,0,0,0,0,0,"index_286","E","Humid subtropical"
0,-0.446636023,0,0,0,-3.482286621,0,-0.458474611,0,0,0,"index_287","A","Humid subtropical"
0,-4.425531696,5.848372905,0,0,-2.175838696,0,-0.897115385,0,-0.029927602,-5.614092898,"index_288","G","Humid continental a"
0,-3.97297566,0,-4.022606842,0,-14.35895661,-0.056223983,0,0,0,0,"index_289","H","Subtropical dessert"
0,-3.669362117,0,0,0,0,-0.154060062,0,0,0,-1.613627862,"index_290","D","mid-latitude desert"
0,-3.205348967,0,0,0,0,0,0,-0.683510967,0,0,"index_291","D","Equatorial savanna w"
0,-2.154648474,4.425682248,0,0,0,0,-0.443760053,0,-3.998534191,-6.671367968,"index_292","C","Humid subtropical"
0,-2.472448286,0,0,0,0,0,-0.001368574,-0.221707866,0,0,"index_293","D","Humid subtropical"
0,-2.97417325,6.132901992,-0.437652388,0,0,-0.563866426,0,0,0,-4.9060962,"index_294","D","mid-latitude desert"
0,-2.559765061,0,0,0,-2.322437758,0,0,-3.550436107,0,-2.491631258,"index_295","G","mid-latitude desert"
0,0,0,0,-0.991180039,0,0,-0.166281738,0,0,0,"index_296","C","Humid subtropical"
0,-2.927049911,0,0,0,0,-0.036555996,0,0,0,0,"index_297","D","mid-latitude desert"
0,-1.163471352,0,-5.092087339,0,-2.029239635,-0.137955396,0,0,-2.533851029,-0.348037382,"index_298","D","Subtropical dessert"
0,-2.078118961,5.905956173,0,0,-2.58477292,0,0,-4.172978459,0,0,"index_299","F","Subtropical steppe"
0,0,0,0,0,-15.59755614,0,0,-1.63834174,0,0,"index_300","E","Mediterranean b"
0,0,5.828049399,0,-0.385344423,0,0,0,0,0,0,"index_301","C","Humid subtropical"
0,0,0,0,0,0,0,-0.592377096,0,0,0,"index_302","D","Humid subtropical"
0,-3.365748574,0,-0.246226209,0,-18.50350118,0,-3.092184278,-5.032686434,0,-6.765767528,"index_303","H","Humid continental b"
0,-0.086259792,0,-0.014884817,0,-0.563249024,0,0,-0.700236152,-0.122630174,0,"index_304","G","Mediterranean b"
0,-1.886795178,0,0,0,0,0,0,0,-0.376784271,0,"index_305","A","Humid continental b"
0,-3.554790969,0,0,-0.189581213,0,-0.068461842,0,0,-0.343775666,0,"index_306","B","Mediterranean b"
0,0,5.494560728,-0.042493752,0,-3.896615521,0,-0.132067388,-0.066136063,0,-3.646482571,"index_307","F","Subtropical dessert"
0,-0.207690913,0,-0.02712878,-0.593471624,0,0,0,0,0,-1.526618517,"index_308","G","Humid subtropical"
0,0,0,0,0,0,0,-2.232623393,0,0,0,"index_309","C","Humid continental b"
0,0,5.170718148,-0.050176239,0,-6.498613464,0,-0.035582923,0,-1.605734966,-5.878411666,"index_310","A","mid-latitude desert"
0,-1.355410866,0,0,0,-15.40700237,-0.603307188,0,-0.503117902,0,0,"index_311","G","mid-latitude desert"
0,-2.774592049,0,-3.249224383,-0.288493151,0,-0.814229528,0,0,0,-4.726737036,"index_312","J","Mid-latitude steppe"
0.968528661,-0.125431121,0,0,0,0,0,-0.377544538,0,0,0,"index_313","F","Humid continental b"
0.998867944,-1.926094118,0,-0.079114483,0,-6.784444124,0,0,0,0,0,"index_314","D","Humid continental a"
0,-2.913190105,0,0,0,-6.832082567,-0.509438249,-0.181336051,0,0,0,"index_315","J","Humid continental a"
0,-3.789661823,0,-0.126269183,0,0,-0.709625766,0,0,0,0,"index_316","C","Mid-latitude steppe"
0,-1.539516114,0,0,0,-17.88420142,-0.312244476,0,0,0,0,"index_317","F","Humid subtropical"
0,-2.025375648,6.044833465,-0.013684429,0,0,-0.327780445,-0.4555317,0,-0.205843507,-0.284757858,"index_318","B","Subtropical dessert"
0,0,0,-0.084166772,0,-4.614396573,0,0,0,-5.211573448,0,"index_319","G","Humid subtropical"
0,0,5.208306179,-2.196380402,-0.309099804,0,0,0,0,0,-5.755692238,"index_320","A","Humid subtropical"
0,0,0,0,0,-2.268427577,-0.05054212,-0.433459862,-0.209262122,-15.41375426,0,"index_321","F","Equatorial rainforest"
0,-1.925059935,0,0,0,0,-0.349490048,-1.295057212,0,-16.14248146,0,"index_322","D","Humid subtropical"
1.239929675,-2.123622996,0,0,0,0,-0.246569697,0,0,0,0,"index_323","E","Humid continental b"
0,-2.674801448,0,-11.45804268,0,-3.493957857,-0.185838181,0,-0.316295522,-0.367353241,0,"index_324","G","Humid continental a"
0,-2.087426605,0,0,0,0,-0.505131952,-2.650788147,0,-0.240034338,0,"index_325","E","Subtropical steppe"
0.90904138,-2.317015144,0,0,0,0,0,0,0,-0.287189487,0,"index_326","I","Mid-latitude steppe"
0.977548448,-2.289092213,0,0,0,0,0,0,-0.504312558,0,-2.278062864,"index_327","J","Subtropical dessert"
1.149080851,-2.299434039,5.016714604,0,0,-7.73721299,-0.44791971,0,-3.609725855,-1.054666054,-4.254739237,"index_328","D","mid-latitude desert"
0,0,0,0,0,0,-0.68390353,-1.231139095,-4.024754089,-3.258941704,0,"index_329","A","Mid-latitude steppe"
0,-1.24181401,0,0,0,0,0,0,0,0,0,"index_330","J","Mediterranean b"
0,-0.004,0,0,0,0,0,0,0,0,0,"index_331","D","Subtropical dessert"
0,-2.737170573,0,-0.130760107,0,0,-0.922262922,-0.698321919,0,0,0,"index_332","G","Subtropical steppe"
0,0,0,0,0,0,0,0,0,-16.61401082,0,"index_333","A","Subtropical steppe"
0.644054454,-2.290126396,0,-3.38082988,0,-10.02385827,0,-3.150262716,-0.295137757,0,0,"index_334","F","Sub-arctic"
0,0,0,-0.425688252,0,0,-0.273404553,0,0,0,-3.575293107,"index_335","J","Humid continental b"
0,-2.501553878,0,-2.507447942,0,0,0,-0.417273847,0,0,0,"index_336","D","Humid subtropical"
0,0,0,0,0,-0.285482382,0,-2.493976364,0,-11.98444978,0,"index_337","D","Mediterranean b"
0,-2.376815627,0,-2.615125167,-0.241097847,0,0,-3.4,0,-3.955028751,0,"index_338","E","Mid-latitude steppe"
0,-3.629262216,0,-2.902264434,0,0,0,-0.677721537,0,0,0,"index_339","E","Mediterranean b"
0,-3.342834345,5.856841033,0,0,0,0,0,-0.170680315,-2.200309319,-1.344689885,"index_340","E","Humid continental b"
0,-5.279086751,6.009267329,0,0,0,0,0,0,-0.043796491,0,"index_341","F","Equatorial savanna w"
0,-2.35879788,5.588894613,-10.46495365,-0.574925636,0,0,-0.06363869,-0.275224566,0,-5.415853823,"index_342","G","Humid continental b"
0,-1.918854839,6.036365337,0,0,0,0,0,0,0,-1.09948173,"index_343","J","Mid-latitude steppe"
0,-2.652625759,0,0,0,0,-0.102990086,-3.248996061,0,0,-0.688164824,"index_344","E","Subtropical steppe"
0,-2.223938709,4.236960281,-1.179428829,0,-4.480177352,-0.903399948,0,-0.419491978,0,0,"index_345","A","Humid subtropical"
0.617855151,-4.1963894,4.391019029,0,0,-4.462670497,0,-1.55891351,-1.282603253,-3.53447616,-3.235165665,"index_346","H","Sub-arctic"
0,0,0,0,0,0,-0.891396238,-0.671835714,0,-0.438085965,0,"index_347","J","Mediterranean b"
0,0,4.24081175,0,0,-1.558579492,0,-0.33045795,0,-4.216061394,-1.763916732,"index_348","G","Humid subtropical"
0,0,5.055807811,0,0,0,-0.171714572,0,0,0,0,"index_349","H","Subtropical steppe"
0.948849127,-5.491043376,0,0,0,0,-0.385170801,-0.688021728,0,0,0,"index_350","C","Equatorial savanna w"
0,0,0,0,0,-0.069441661,0,-0.089641595,0,0,0,"index_351","E","Subtropical dessert"
0,-5.576971737,0,-0.096797495,0,0,-0.514359732,0,-1.608696866,0,0,"index_352","B","Humid continental b"
0,0,6.139676494,0,0,0,0,0,-0.463694252,0,-1.376329647,"index_353","J","Mid-latitude steppe"
0,-0.995034635,4.983544609,0,0,-6.641528794,0,0,0,-0.36813916,-2.634010187,"index_354","J","mid-latitude desert"
0,-2.48215015,0,-0.137777175,0,0,0,-2.470744989,0,0,0,"index_355","D","Humid subtropical"
0,0,0,-0.081640627,0,0,0,0,0,-16.65687713,0,"index_356","D","Humid subtropical"
0,-4.494274385,0,0,0,-21.50472311,0,0,0,0,-1.487068814,"index_357","D","Humid continental a"
0,-2.30357077,5.18019529,0,0,-11.45301157,0,-0.754846027,-0.232909036,0,0,"index_358","H","Mid-latitude steppe"
0,-2.731626651,5.025007102,0,0,0,-0.206317413,0,-0.313806374,-2.635363724,0,"index_359","A","Humid continental b"
0,-2.138101552,5.497813621,-3.584220195,0,0,0,0,0,0,-5.472493558,"index_360","C","mid-latitude desert"
0,-0.278199306,0,-10.59227275,0,0,-0.377788576,0,-0.189348931,0,0,"index_361","I","Humid subtropical"
0,0,0,-0.074424086,0,0,0,0,-0.21424042,0,0,"index_362","J","Humid subtropical"
0,-2.692819195,0,-2.136559721,-0.480135029,0,0,0,-0.50670187,0,-5.142095099,"index_363","I","Humid continental b"
0,0,0,0,0,-2.60792014,-0.10736075,0,0,-6.111765872,0,"index_364","J","Mediterranean b"
0,0,0,0,0,0,-0.446074154,0,-7.940679138,0,0,"index_365","G","Humid continental b"
0,-0.940194774,5.491307835,-0.127111231,-0.972634051,0,-0.339079332,-1.10330286,-0.470862189,0,0,"index_366","J","Humid continental b"
0,-2.838347155,5.504319406,-4.73559384,0,0,-0.211966856,-1.855113544,-9.622409858,-0.024818011,0,"index_367","C","Humid continental a"
0,-3.634990773,0,0,0,-21.21889245,-0.144948458,0,0,-0.315482577,-1.020382325,"index_368","I","Humid continental b"
0,0,0,0,-0.405951076,0,0,-0.421688215,0,0,0,"index_369","E","Mediterranean b"
0,-2.403149258,0,-3.53636365,0,-1.165076749,0,0,-0.491171342,-0.460091701,0,"index_370","H","Sub-arctic"
0,-2.214631066,4.768462963,0,0,-4.783629504,0,-0.218287549,0,0,0,"index_371","E","mid-latitude desert"
0,-4.717688124,0,0,-0.051516634,0,-0.151067388,0,0,-0.9966588,0,"index_372","G","Mid-latitude steppe"
0,-1.954017048,0,0,0,-0.239187942,0,0,0,0,0,"index_373","H","Mid-latitude steppe"
0,-1.984008344,0,-0.02088676,0,0,0,-0.595320008,-0.696652183,0,-6.841287175,"index_374","C","Sub-arctic"
0,-2.487694072,4.317841124,0,0,-3.750725063,-0.642747951,0,-0.882397455,-10.78419322,0,"index_375","E","Subtropical steppe"
0,0,0,-0.098481592,0,-0.131167581,-0.884536975,-1.340418457,-4.573184257,-1.533225899,0,"index_376","D","mid-latitude desert"
0,0,5.834823901,-0.017525672,-0.96851272,0,0,-0.123855945,-0.326252118,0,0,"index_377","E","Humid continental b"
0.599141363,-2.497395936,4.810829119,0,0,0,0,-0.228551854,0,-13.5276368,0,"index_378","I","mid-latitude desert"
0,-2.701135079,5.158871722,0,0,-1.33482303,-0.133584732,-0.229920428,0,-3.360454398,0,"index_379","D","Mediterranean b"
0,-5.508229048,0,0,0,0,0,0,0,0,-0.110739167,"index_380","I","Humid continental a"
0,-3.692276347,5.81009131,0,0,-8.070682094,0,0,0,0,0,"index_381","E","Humid subtropical"
0,-2.056401126,4.560483653,0,0,-1.867209094,-0.591303478,-0.07937729,-0.303849778,-1.547727712,0,"index_382","B","Mid-latitude steppe"
0,-1.857838065,0,-0.086412234,0,0,-0.26916747,-1.169282852,-9.657445915,0,0,"index_383","I","Humid subtropical"
0,-1.14780282,5.074762094,0,0,0,0,0,-4.632474004,-11.51292042,0,"index_384","H","Mid-latitude steppe"
0,0,4.822383525,-7.994962974,0,0,-0.233858449,-1.082684112,-0.462499596,0,0,"index_385","B","Sub-arctic"
0,0,0,0,0,-0.655837905,0,-0.060901542,0,0,-7.681443258,"index_386","B","Mid-latitude steppe"
0,-1.858872248,0,-0.070342765,0,0,0,0,0,0,0,"index_387","J","Subtropical dessert"
0,-2.95061158,0,-4.888376768,0,0,0,0,-9.377157462,0,0,"index_388","C","mid-latitude desert"
0,-1.798046889,5.227823535,0,0,-0.347208303,0,0,-0.414713354,0,0,"index_389","A","Humid subtropical"
1.112741322,-1.053791629,0,-9.904749576,-1.042696673,0,-0.482985278,-0.489375185,0,0,-6.54864854,"index_390","E","Mid-latitude steppe"
0,-2.038820022,4.29858378,0,-0.471892368,-20.02793137,0,0,0,0,0,"index_391","B","Mid-latitude steppe"
0,-2.261169283,0,0,0,0,-0.049667987,-0.989899749,-0.31007265,0,-5.548013206,"index_392","I","Humid subtropical"
0,-3.887047299,0,-0.025208158,0,-3.406423583,0,0,-0.442190443,-14.81362597,-7.898562245,"index_393","C","Humid subtropical"
1.348948264,0,5.177826004,-1.287106054,0,-3.645683933,0,0,0,0,-6.444809024,"index_394","G","Equatorial monsoon"
0,-4.247946416,4.371761686,0,0,-1.805483174,-0.947985158,0,-3.076118124,-0.20730339,0,"index_395","C","Equatorial savanna w"
0,-5.599885967,0,0,-0.550197652,-4.643574664,0,0,0,0,0,"index_396","G","Humid subtropical"
0,-0.164602451,0,0,0,-18.07475519,-0.345434956,-1.342480331,0,0,-5.840651842,"index_397","H","Humid continental a"
0,-2.642923895,0,-0.028809324,0,-1.990660935,0,-0.231973288,-0.626167476,-0.156937425,0,"index_398","J","Subtropical steppe"
0,-2.122588813,5.970313942,0,0,-0.640406425,0,-1.183715975,0,0,-2.254333043,"index_399","B","Humid continental b"
0,-0.40354756,5.696240069,0,0,-15.5499177,0,0,-3.417034174,0,-8.162881012,"index_400","A","Humid continental b"
0,-1.339742334,0,-1.669958411,0,0,-0.092937559,-0.165597451,0,0,0,"index_401","H","Subtropical dessert"
0,-2.641537915,5.54660701,-9.77743047,0,0,-0.395628952,0,0,0,-3.962100602,"index_402","G","Humid subtropical"
0,0,0,0,0,-1.489137831,0,0,0,0,0,"index_403","H","Humid continental b"
0,0,4.252366156,0,0,0,-0.130962334,-0.091010169,-0.288914885,0,0,"index_404","E","Subtropical dessert"
0,0,6.071931473,0,0,-18.83697029,0,0,0,0,-4.604017608,"index_405","J","Mid-latitude steppe"
0,-0.411381826,6.02789721,-0.125146452,-0.576986301,0,0,-2.406858707,-4.499072072,0,0,"index_406","D","mid-latitude desert"
0,0,0,-0.126549866,0,0,-0.750781345,0,0,0,0,"index_407","F","Mid-latitude steppe"
0,-3.016306572,0,0,-0.144246575,-1.574010972,-0.977137027,-0.066375838,-4.676941315,-1.968280304,0,"index_408","F","Mediterranean b"
0,-2.58194075,0,0,0,0,0,0,0,0,0,"index_409","I","Mid-latitude steppe"
0,-2.608274381,0,0,0,0,0,-0.822887894,0,-0.2754007,0,"index_410","B","Humid subtropical"
0,-1.860940613,0,-0.121497576,0,-3.149656377,-0.155472423,-2.819215618,0,0,0,"index_411","G","Sub-arctic"
0,0,4.464196935,0,0,0,-0.031748266,0,-1.97925779,-0.412150633,-5.019375671,"index_412","E","Mid-latitude steppe"
0,-1.715787097,0,-9.726502827,0,0,0,0,-3.431856611,0,0,"index_413","B","Mediterranean b"
0,-2.899330299,0,0,0,0,-0.810799897,-1.029075369,0,-6.45469632,-0.458776549,"index_414","J","Humid subtropical"
0,0,5.000129606,-8.606094687,0,-14.93061793,0,0,-4.484249635,0,0,"index_415","I","Mediterranean b"
0,-2.800925679,0,-0.032170411,0,0,-0.742207266,-0.015738601,0,0,0,"index_416","H","Subtropical steppe"
0,-0.826597918,0,-0.11167368,0,0,0,0,0,0,0,"index_417","E","Subtropical steppe"
0,0,0,0,0,0,0,0,0,0,0,"index_418","H","Mid-latitude steppe"
0,-2.2839213,4.649067433,0,0,0,-0.223971923,-0.265713892,-1.341893001,-0.371282837,0,"index_419","C","Humid continental a"
0,-3.909961529,0,0,0,0,-0.404241548,0,-0.679926999,-0.181025495,0,"index_420","B","Subtropical steppe"
0,-5.055673012,6.153225498,-0.012243963,0,0,-0.191487624,-0.593848552,-8.466219988,0,-1.550348338,"index_421","F","Mid-latitude steppe"
0,-0.223359445,5.075946736,-0.084447455,0,0,0,0,-0.195571803,0,0,"index_422","E","Humid continental b"
0,-2.699749098,0,-6.849091013,0,-3.779903155,-0.264224207,-1.123921608,0,0,-2.665649949,"index_423","A","Humid subtropical"
0,-4.889544847,4.506563091,0,0,0,-0.557007163,-0.189547495,0,0,-4.103699941,"index_424","G","Humid continental a"
0,0,0,-0.040092975,0,0,-0.81765916,0,0,-0.299764194,0,"index_425","F","Sub-arctic"
0,-4.32814622,0,-0.090341792,0,0,0,-3.045721527,0,0,0,"index_426","A","Mediterranean b"
0,-0.035337064,0,-0.124865769,0,0,0,0,-3.165052746,0,0,"index_427","J","Mid-latitude steppe"
0,0,4.830086463,0,0,-4.544369153,-0.458993047,0,-0.42188129,-0.239248419,0,"index_428","I","Equatorial rainforest"
0,-4.677588223,0,0,0,0,-0.406702289,-0.052005811,0,0,0,"index_429","J","Mid-latitude steppe"
0,-0.058839861,0,0,-0.39976908,-16.50268656,0,0,0,0,-0.221478334,"index_430","A","Subtropical steppe"
0,0,0,0,0,0,0,0,0,-0.189784793,0,"index_431","C","Humid subtropical"
0,0,0,-2.495483805,0,0,0,0,0,-4.143552326,-7.190565547,"index_432","B","Mediterranean b"
0,0,4.290880843,0,0,0,0,0,0,0,0,"index_433","F","Humid subtropical"
0,-0.998951768,0,-9.293617864,0,-19.31335472,0,-0.219656123,0,-4.013036005,0,"index_434","E","Humid subtropical"
0,-2.251861639,0,-0.160231794,0,0,0,0,0,-3.273443517,0,"index_435","B","Mid-latitude steppe"
0,0,4.876304087,-0.784612336,-0.018545988,-1.697462813,0,-3.034105839,-0.142055103,-0.05766538,-0.980832622,"index_436","F","Subtropical steppe"
0.918349368,-2.821715388,0,0,-0.956148728,-19.17043939,0,0,-0.306338927,-7.654952885,0,"index_437","J","Subtropical dessert"
0,-2.142238283,0,0,0,0,-0.498364912,0,0,0,0,"index_438","J","Humid subtropical"
0,0,0,-5.321261731,0,0,-0.228915186,-0.975466625,0,0,0,"index_439","J","Humid continental a"
0,-2.792609796,0,0,0,0,-0.33696079,-0.17038746,0,0,-1.091571789,"index_440","F","Subtropical dessert"
